stamp_i__desc,stamp_f__desc,latency_i__desc,latency_f__desc,minimum_cq__desc,maximum_rms__desc,data_fixed__desc,sq_pm__desc,eeg.af3_4_8Hz__feat,eeg.f7_4_8Hz__feat,eeg.f3_4_8Hz__feat,eeg.fc5_4_8Hz__feat,eeg.t7_4_8Hz__feat,eeg.p7_4_8Hz__feat,eeg.o1_4_8Hz__feat,eeg.o2_4_8Hz__feat,eeg.p8_4_8Hz__feat,eeg.t8_4_8Hz__feat,eeg.fc6_4_8Hz__feat,eeg.f4_4_8Hz__feat,eeg.f8_4_8Hz__feat,eeg.af4_4_8Hz__feat,eeg.af3_8_12Hz__feat,eeg.f7_8_12Hz__feat,eeg.f3_8_12Hz__feat,eeg.fc5_8_12Hz__feat,eeg.t7_8_12Hz__feat,eeg.p7_8_12Hz__feat,eeg.o1_8_12Hz__feat,eeg.o2_8_12Hz__feat,eeg.p8_8_12Hz__feat,eeg.t8_8_12Hz__feat,eeg.fc6_8_12Hz__feat,eeg.f4_8_12Hz__feat,eeg.f8_8_12Hz__feat,eeg.af4_8_12Hz__feat,eeg.af3_12_18Hz__feat,eeg.f7_12_18Hz__feat,eeg.f3_12_18Hz__feat,eeg.fc5_12_18Hz__feat,eeg.t7_12_18Hz__feat,eeg.p7_12_18Hz__feat,eeg.o1_12_18Hz__feat,eeg.o2_12_18Hz__feat,eeg.p8_12_18Hz__feat,eeg.t8_12_18Hz__feat,eeg.fc6_12_18Hz__feat,eeg.f4_12_18Hz__feat,eeg.f8_12_18Hz__feat,eeg.af4_12_18Hz__feat,eeg.af3_18_25Hz__feat,eeg.f7_18_25Hz__feat,eeg.f3_18_25Hz__feat,eeg.fc5_18_25Hz__feat,eeg.t7_18_25Hz__feat,eeg.p7_18_25Hz__feat,eeg.o1_18_25Hz__feat,eeg.o2_18_25Hz__feat,eeg.p8_18_25Hz__feat,eeg.t8_18_25Hz__feat,eeg.fc6_18_25Hz__feat,eeg.f4_18_25Hz__feat,eeg.f8_18_25Hz__feat,eeg.af4_18_25Hz__feat,eeg.af3_25_32Hz__feat,eeg.f7_25_32Hz__feat,eeg.f3_25_32Hz__feat,eeg.fc5_25_32Hz__feat,eeg.t7_25_32Hz__feat,eeg.p7_25_32Hz__feat,eeg.o1_25_32Hz__feat,eeg.o2_25_32Hz__feat,eeg.p8_25_32Hz__feat,eeg.t8_25_32Hz__feat,eeg.fc6_25_32Hz__feat,eeg.f4_25_32Hz__feat,eeg.f8_25_32Hz__feat,eeg.af4_25_32Hz__feat,eeg.af3_32_40Hz__feat,eeg.f7_32_40Hz__feat,eeg.f3_32_40Hz__feat,eeg.fc5_32_40Hz__feat,eeg.t7_32_40Hz__feat,eeg.p7_32_40Hz__feat,eeg.o1_32_40Hz__feat,eeg.o2_32_40Hz__feat,eeg.p8_32_40Hz__feat,eeg.t8_32_40Hz__feat,eeg.fc6_32_40Hz__feat,eeg.f4_32_40Hz__feat,eeg.f8_32_40Hz__feat,eeg.af4_32_40Hz__feat,participant,movement
1740992028.610505,1740992029.606048,1.998893022537232,2.994436025619507,4.0,4.076032861464997,0,1.0,-5.2050274559034095,-6.735401903202385,-2.2424150335226627,-9.284831754357892,-9.029835911000902,-7.74603847059727,-6.3162363956490895,-12.022532651190488,-6.146460593896332,-7.587832320983656,-11.71039677444538,-2.6295320347479194,-9.1515966219212,-3.263574431632568,-3.167215421309973,-5.5814199235197925,-3.459764229216576,-5.943886661623539,-1.184592159377709,-4.845665797437012,-3.738588118890856,-3.246963844307329,-7.008026633580675,-3.29073668889178,-3.2389327146015163,-0.7509848607951024,-5.384941174401704,-0.2816737386952652,-6.966369076485287,-8.684169348322989,-6.985773780554677,-7.566268876502161,-3.7739118580096194,0.1888885300084927,-2.316428482996425,-1.661069912511301,-3.48434133737228,-2.829953607031751,-3.741455420418758,-2.3493359774255618,-1.4016798387215963,-3.357006116430956,-9.189266223760148,-8.86434968610729,-11.094583051095531,-8.874312501756702,-7.627413006015824,-6.498290847496553,-4.172778875989962,-5.927518719287582,-8.416858617337532,-5.3575408259445965,-7.735610205079267,-5.283910345018867,-6.6228588299627145,-9.94189592522966,-10.23992363187845,-10.430654941234998,-14.645690341900949,-9.190516429994066,-5.663439908100663,-9.483142409738624,-9.49817143221212,-7.214580028761757,-9.13652830100462,-8.386382736004451,-7.397030520369049,-11.60654286921108,-7.466691334033248,-12.63988346513705,-12.769198313114746,-12.046525972659554,-11.12288443735692,-11.394102290961833,-9.793204320858248,-12.214282010952648,-11.065990897810693,-13.366744537870115,-11.11197962228844,-12.928807969880616,-13.108337110286785,-7.191201203308106,-14.777283486509528,-9.27968564221348,P06,1
1740992028.860367,1740992029.855909,2.248754978179932,3.24429702758789,4.0,4.168120107391628,0,1.0,-6.934511036450173,-11.881348930468388,-0.4920128245590451,-8.606415406114236,-10.381734428058454,-15.905065911691704,-17.242201173612575,-9.990175847878447,-3.3476242825306253,-3.308828770123865,-9.175686374321332,-3.2939756427995674,-3.982206725365432,-5.623480748265319,-2.20164663824638,-5.252400904570104,0.5988279599481162,-6.677712237032134,-3.392574589362224,-3.934366223232501,0.5758040519740197,-1.5118622914209785,-4.983807801348919,-2.0891831466977253,-3.5816281245590846,-3.726613804380148,-2.0852874073979586,-1.1227911249513605,-6.648867131273802,-5.234710572296494,-5.663152491982193,-5.459138445708442,-1.6574896190442587,3.30887216742042,-0.1884830221212786,-2.74558578991412,-6.633029934724281,-4.884103416007857,-2.8147092916274588,0.0630518014038938,-0.1699967783725087,-1.3269640182837328,-9.950217820571224,-5.3549407507862,-9.490707294529528,-6.619730908726917,-6.246035836228517,-5.424239860547897,-5.817777015942528,-9.289013067296011,-8.498047389339925,-3.8321365576065336,-7.263681412406453,-6.36782371971033,-6.461062201477999,-11.40496594072448,-6.110958998397552,-7.930877783619669,-12.740765648076344,-7.609532915796926,-5.951394076778671,-7.948801439842908,-11.605714725215297,-7.98275260665579,-5.168788778781038,-9.01029815224534,-7.912990186439853,-13.094111205484468,-6.49466425128119,-8.50660109514311,-12.2620222586149,-9.540771814892956,-9.510982624706628,-9.409020417091522,-9.089029178137038,-11.253634707961808,-9.98585525067952,-16.710257012217355,-11.487541797054226,-11.02288561900929,-9.99862564969688,-8.048546380170214,-7.849299130621362,-10.834639007378918,P06,1
1740992029.110229,1740992030.105771,2.498616933822632,3.494158983230591,4.0,4.062652275322937,0,1.0,-11.845092960389652,-6.887325688783848,-2.8572902074406894,-8.20604554552969,-12.87970937417029,-11.885691583699153,-18.331652859609715,-13.354965778931271,-3.4891233737896576,-4.777666408964524,-9.795347686368023,-2.725193732832731,-4.985032238364146,-7.346984331496037,-3.6577916689339096,-3.3932575796565527,-1.882727243402848,-5.365154093339627,-1.6582115989990265,-6.006725441119888,-0.5352777220766411,-3.842379507008905,-7.786787278476592,-4.043255517784956,-2.650043318303464,-3.814358513377086,-2.355716687344678,-3.2985640270233385,-7.965701003911541,-4.928402129391877,-4.921646760950998,-5.490707330836221,-3.4637659573114994,-0.7040679745331102,-8.651894897577968,-4.449713176135933,-5.669968542232766,-9.60300454524225,-6.997497667619896,-1.15500580149852,-4.525651627287513,-6.37244215392499,-8.597841264054097,-7.776118712906421,-9.28624771879727,-6.309024794527502,-6.067831590763529,-7.467729771523915,-9.755415541532177,-7.538946301942728,-5.177322989796405,-8.958330453787486,-7.226128635397844,-8.167048874333986,-5.965666386009325,-9.709088192892228,-7.78742751217092,-9.813767332326677,-9.881834595189586,-9.568082759321303,-9.504179387809028,-9.41729329508987,-12.13805276920567,-10.234829615597375,-5.2952166601784185,-8.828051940504128,-11.04675721814779,-10.061786628701528,-10.090272054155855,-4.854705306219016,-12.736749228586852,-8.745153633945659,-7.382224281036295,-9.614637451848791,-12.019483065771611,-12.47062450924288,-11.83376350928924,-12.525061201109423,-12.500673658659537,-12.065669989126242,-8.80111447603831,-10.254734080876354,-6.049184274620885,-12.080621344198065,P06,1
1740992029.36009,1740992030.355633,2.748477935791016,3.744020938873291,4.0,4.145049561266645,0,1.0,-7.498545522115664,-2.187940849704081,-7.134812837099683,-7.860560144397343,-7.766050427570974,-9.131337698075445,-7.320961859666237,-8.615396824004687,-6.985172753815894,-10.09307531882954,-8.335405643586947,-3.176838685584838,-3.624941784952953,-5.080727717280295,-2.358624504706457,-1.229813456501641,-6.270216913840716,-4.630808544457202,-6.32421562510194,-7.475114449613325,-3.199910990829227,-4.1462959902502,-10.041567689519791,-5.132580956688699,-7.326829367434974,-4.535468257891492,-1.403363314509234,-4.698441978110078,-6.8144089390596285,-1.5125111502403563,-3.6075447343044376,-6.224538415230509,-2.2847603220887462,-2.4878280155416093,-4.730725531710802,-3.5508403978952776,-6.295903721791889,-10.11911817981838,-5.76268889368915,-1.2080049632948728,-7.100691129789494,-5.146828470022506,-6.744417461507918,-10.385641443160903,-12.276512462785345,-6.604244552977984,-5.8572140578686405,-7.408364703855529,-9.220064819358129,-9.556069510972874,-5.6397176753854605,-15.511069509045456,-4.6394095139464255,-6.831442804362773,-5.219749708713451,-8.139530889372615,-11.943039198556152,-10.793522245711586,-7.392042244653235,-13.342557469295924,-10.501679864240234,-8.556275994253374,-10.48168616814664,-9.961412353923732,-6.418335385169299,-7.884863918398323,-9.996658979252755,-6.549615463705977,-12.15469090083281,-4.518385637539412,-12.864839577932116,-7.166329066716228,-5.893342409620914,-11.230559950256064,-5.465354780871065,-9.329254822844806,-9.719976753912276,-10.836687301525664,-13.035949201714836,-9.12555775363732,-5.137169810620282,-10.43643864162908,-5.364358176575737,-13.647122692536351,P06,1
1740992029.609952,1740992030.605494,2.998339891433716,3.993881940841675,4.0,4.027641806776863,0,1.0,-5.025278883570189,-7.940249301394509,-5.406225212689452,-14.169123753826508,-9.243945376423769,-6.16748966977241,-3.1626114798536427,-6.385928936722374,-8.230741273601524,-15.207360587226798,-7.426206999087298,-6.264637404600628,-5.5104097500179,-6.188053853527653,-3.904844531727619,-5.981146951169347,-10.0425839610835,-6.996821812388003,-11.338315847095403,-5.662388859045253,-0.8151993885854076,-7.967022383606384,-1.712478334343832,-6.475090390823937,-5.226137563294557,-7.917144626251114,-2.817149684298034,-8.517598247917386,-2.840367108003468,-0.5013655008708993,-8.319034998522511,-7.466233949979848,-2.3115291439102705,0.0402122913133369,-1.023328339654085,-2.778138545758522,-6.662596322145555,-5.591136971125447,-4.061614708886509,-3.3720907735740404,-10.42527544003523,-7.334536203747134,-6.547237037346121,-7.285014882921386,-9.925174861963797,-9.704111346059932,-3.896968438074381,-5.6390542445765535,-6.519448690833545,-12.672651197398748,-7.716906856950998,-13.210641280791698,-8.453307889605334,-7.53203176243227,-9.042588370242836,-9.8100401537756,-10.596250653831802,-9.186627533549055,-7.62862669582785,-12.372132708407769,-5.846970872327274,-6.726892668835993,-7.398177985898898,-6.5462881585915,-8.463013421179388,-6.774820821685882,-7.523604962135368,-5.11324790112374,-9.571122743624446,-4.363156806047989,-13.960150028383932,-9.995964077384384,-9.39998904851709,-13.128799040572396,-8.274642099664277,-8.750339954785609,-8.831271085498305,-13.268959397812113,-13.548466298318582,-10.189960649973928,-8.297001770766233,-7.210869837984939,-6.977908173616526,-11.024074760116092,P06,1
1740992029.859814,1740992030.855356,3.248201847076416,4.243743896484375,4.0,4.272218718760785,0,1.0,-6.719435247999163,-5.883279900647198,-6.516906698514148,-11.851179418954738,-10.267333605508073,-8.803039199426069,-8.325633155168441,-7.826654146206734,-2.059858024775584,-11.400086235557527,-7.923758830692096,-6.074922308255863,-5.491858921675652,-8.642187410772962,-1.6612120489126967,-5.028663001086815,-5.824733320623762,-5.585119206801288,-9.063772160231167,-2.615341329616809,2.9900274607493253,-5.710510959170328,0.500994333287383,-9.80381630511147,-2.3986287169153973,-3.0680015197561348,-3.302335044245772,-5.068587978800992,-4.459589584354378,-3.818690389783447,-7.312598976831661,-7.5905217431352785,-0.6724479096145972,2.1200675691458186,-4.2738606124846585,-1.713662292525291,-4.165110893523492,-3.2623569485833004,-4.123845482653052,-3.5697712770272902,-6.999198163217397,-4.318480426748022,-9.773686129394846,-5.977805683211597,-7.392213374578359,-7.450916772501407,-6.1681809206745895,-6.0121878944048674,-6.635674047980853,-9.88092376922156,-7.358488326739875,-10.436459354810436,-16.045221348311973,-7.457305866277466,-12.319206770477626,-10.161310735224625,-9.311520603081249,-6.414083191949813,-12.249050218006747,-11.008005525598552,-6.210707191268121,-10.057259608720928,-8.859601450761431,-7.889041004931227,-8.446462149649225,-5.593671165329601,-11.09849595625375,-4.221923762157907,-11.344339193157552,-7.012860710007188,-12.377406570448304,-10.470311055647752,-12.651642658198876,-14.827787604639576,-8.872219302615242,-10.14531795579776,-5.674532951544977,-14.327173777888698,-12.761331696428268,-12.554664649316454,-16.608380420671264,-9.767382923639955,-9.850870227264783,-9.100625443035542,P06,1
1740992030.109675,1740992031.105217,3.4980628490448,4.493604898452759,4.0,4.378107695537056,0,1.0,-5.192026887502264,-8.468820376417536,-10.989104297081536,-10.14335396713715,-9.34118207770551,-10.304287496917512,-15.069084968939082,-8.6557269880955,-6.1984145234220005,-6.989994087441119,-9.08285467722057,-10.270257824013584,-9.937627896109731,-9.026098723270852,-2.340266729793159,-6.739657688794923,-6.080518502859029,-5.19988967333688,-4.402824248832587,-6.476328508924631,1.555652657767055,-4.227150791086151,-6.080279687933391,-11.239420281645016,-5.830903958522664,-1.3559542946410137,-7.621006478268529,-4.580778252643075,-7.418839754194759,-3.2620755697982062,-9.825174585027328,-2.8565312583549574,-0.1841512918660296,-0.1350346533444503,-0.8889784327838945,-1.7287237184108817,-4.639003901698427,-4.192279852514702,-2.572787621637771,-0.4303278431059995,-4.8675813736740015,-3.994643301516419,-12.314122513571588,-7.081660293466352,-8.426423081176635,-8.686200208220612,-11.584017154148036,-7.041532774480831,-6.081771401986184,-6.962529428183748,-11.18475252003658,-8.504926772065058,-11.184556372142469,-6.43159483087606,-12.05948155467935,-9.02584354895546,-8.423710543759137,-6.400183761662607,-8.772276465615327,-7.277280651616039,-10.343874911665418,-9.965660426581133,-9.410347007672458,-6.173201980416767,-6.61741403948228,-6.136690877075556,-16.10178512349251,-6.79157578888832,-10.565668488275396,-11.609357900611618,-7.315299750425071,-8.649753641794627,-10.23566808111386,-12.516380483420935,-5.2377576088246265,-10.322644691083074,-8.112064337101694,-12.701037713330027,-9.623987860353685,-10.884751604921274,-14.49315666278368,-11.579339750230378,-10.168227426899882,-9.007491870078388,P06,1
1740992030.359537,1740992031.355079,3.7479248046875,4.743466854095459,4.0,4.445449722765811,0,1.0,-7.032498111043166,-10.429008172529254,-11.38050505190898,-14.172942939467251,-9.657387405478348,-11.550869228363329,-19.824192882519704,-15.543650468735777,-9.056003173676189,-8.217164536797787,-12.141028977881048,-6.003191681818654,-12.120804866354128,-8.123229769404428,-4.8697026346675525,-8.669486637352858,-7.722588632180742,-9.345144177093855,-4.252473898270805,-4.713145285936,-7.0881901549815804,-9.84300540900482,-4.119183695221342,-8.75322039906349,-8.636901476879785,-0.7925790587372327,-7.323567325019894,-4.346710579077897,-6.866445999302591,-1.6302085001716546,-10.696160261992132,-3.186750704889918,-0.2518629582916146,-1.6767844512260444,-2.959369978227342,-2.528915659931372,-4.691589920637259,-9.516745800259269,-1.3500031235492682,1.876942410746404,-5.026690961411083,-1.210796642617925,-9.7303738656538,-8.637616044403181,-9.030167371402122,-12.812560516347837,-9.444296787529236,-6.439777752049096,-7.327827925273777,-7.522624363214615,-10.096347888811238,-12.917579304939956,-7.992705139138719,-5.402271451056199,-10.548176283703931,-10.50666024476807,-6.657406864447331,-9.215181151417896,-7.718074193774312,-8.758336831835912,-7.808929145595861,-8.067700395945945,-10.141366038627073,-4.16748296021,-5.454195207346152,-7.321173091354894,-10.383987719547358,-8.746307572443706,-5.835892948251744,-10.132342999293762,-5.560942434646512,-9.624816858787046,-10.518468289117514,-11.589015205341989,-6.586154638445656,-12.20628858602432,-9.280274073424533,-8.996503322486735,-8.06137426710109,-8.977213309151562,-13.677105155611825,-9.244130128245253,-11.89276961661715,-9.90197477035113,P06,1
1740992030.609398,1740992031.604941,3.997785806655884,4.993328809738159,4.0,4.576711999760741,0,1.0,-11.473843473375569,-5.978530707619206,-6.170814170653605,-9.171350270102067,-10.658523366091384,-9.108305088803544,-8.608619134129796,-10.010768944750062,-10.112233493073727,-12.325050882113237,-10.412255193524423,-1.3468543420643275,-15.826819924182589,-6.761800572510036,-8.205600364724305,-7.096044732532252,-4.05130599619581,-8.67664780607141,-8.507984191570745,-2.210192371225894,-4.900802166580675,-5.573039229978076,-3.215404333068761,-7.638752471739618,-5.208818356367772,-2.1751055415219938,-1.2305175278974585,-5.84655339626475,-3.897650726775245,-3.7238896739452834,-9.154461123783008,-8.982217147206196,-0.2839610650290022,-0.3726956448398527,0.9418631082881472,-2.938054295163248,-11.02489066111838,-12.57906638390716,0.0800666012057779,0.9869766103128436,-1.7140637046667635,-0.0772150486124112,-7.744553092377786,-9.193374328992189,-10.81349925747811,-12.471914481192185,-5.622447685464519,-6.337185766656779,-10.652074971412722,-8.847173429941966,-9.09244070329182,-10.21413132522629,-10.983191096096586,-8.137927330527052,-10.490131623231358,-10.36270757895251,-10.228330270110376,-9.75476354035641,-9.373937342716353,-10.402885499992864,-6.5535338563227805,-6.78178938436438,-12.779403033797958,-6.753715820816653,-7.986895826531923,-9.15014957079553,-7.006915900560841,-7.479317725973855,-7.396206431528023,-11.317573362725083,-9.340338979163375,-12.125850828849051,-11.138941981300988,-13.047585119533403,-8.78618224729083,-8.128996804788946,-9.175498215562168,-8.68456706669859,-11.028519069691349,-8.82290903315257,-9.094909594956098,-9.748980718276776,-12.436126638926453,-10.075486184657068,P06,1
1740992030.85926,1740992031.854802,4.247648000717163,5.243189811706543,4.0,4.790617462817839,0,1.0,-9.738335444405378,-6.759415499512515,-5.075891032263357,-5.335541709140288,-8.91394980356139,-7.828215137326053,-4.77332293725577,-6.026791431335043,-5.477966155356011,-10.391956981756463,-8.659955350938823,-2.7177426717760422,-7.034192647292699,-7.237005887186827,-5.710575208002218,-5.169604480281596,-2.886175497026392,-6.917699330254834,-3.737062413845696,-1.6003668991935909,-0.7599675707110065,0.2253396433705292,-1.0640435964338115,-6.558758682941277,-5.8165245402949335,1.4871474177271626,-1.3870230427760988,1.6663419305198537,-4.622586050784381,-4.560539030022549,-4.590584113988982,-8.230943339655227,0.8277171573205128,0.0467930942996573,1.330735034208699,-4.4807115242162565,-5.306212008998817,-4.721559618113721,-2.044147550560193,-1.1192250417566356,-2.6529696069949287,-1.551812461194777,-8.616769341889833,-9.221477108722503,-10.540134578228422,-10.21602769859909,-7.135679741046869,-7.239599565888611,-12.586738286682962,-8.693384849171547,-8.520143965684031,-6.682415043298585,-12.571165292649404,-10.261813825800433,-12.550819210587832,-10.603313985485649,-9.792831082004447,-8.112293322153622,-5.375354509603567,-9.182673577992196,-8.428161243514007,-9.13133358107898,-10.935661410160138,-9.299598803409696,-9.785278920554576,-12.26704603239293,-10.897708660737248,-6.83619706703138,-13.183461667636102,-10.904940294530473,-8.121702402255623,-10.72049522468296,-8.365475928978448,-14.527827747022751,-10.828003992973192,-10.160673116764077,-12.511018670453469,-7.220030157690941,-9.059847594785293,-10.671773838584802,-9.863395920154195,-8.008552993521862,-8.896611215344798,-8.98529752474362,P06,1
1740992031.109121,1740992032.104664,4.497509002685547,5.493052005767822,4.0,4.330807151619321,0,1.0,-12.642467458011597,-12.325165266547408,-8.604611916480271,-8.45893342942103,-10.174942482783704,-10.05987880333555,-7.78100450187527,-11.156843593930365,-5.780986141872559,-10.81047207938086,-10.554708809790103,-11.444593012167235,-5.984546657131064,-7.543462654491967,-8.28672103885768,-8.804405650742718,-2.3941443881012683,-9.30768289080544,-6.825655959687084,-5.163658558763017,-3.458602074437662,-3.359783051199705,-1.5579420055428312,-3.397542027307705,-5.772771975093551,2.121578935214,-2.422802105269352,1.9508192552311097,-7.701201447067183,-6.76068984640736,-1.856248625357575,-4.682088687795972,-0.9682612574125232,-2.0831438621445844,-3.267264996566275,-10.164843728792215,-2.595069201273516,-3.096404101323297,-2.7189961300828136,-1.157198588329939,-4.540599351203436,-6.238144718533082,-10.85412932406263,-11.264421382512689,-9.635725757739358,-13.188112079196276,-8.064723549332522,-8.171269377131843,-9.258203677753924,-10.993288864422166,-9.023991057237648,-7.902883584079854,-12.282510468818089,-8.70472014694349,-11.690633358939715,-10.57094744828615,-6.086422194831595,-7.029575824030706,-4.350865579290058,-11.020177661283322,-8.689249015316811,-9.916037704594329,-13.695408046958876,-10.21830162745986,-9.048264410215516,-11.095849652210358,-11.864981316979598,-6.991474116211538,-12.44347353214354,-7.24855572870238,-7.396131721051088,-12.385058329961003,-7.290814219268188,-13.582938352733237,-11.632275255897476,-11.538785045672872,-9.657154707332584,-10.31100074357512,-5.708643925123238,-14.283628562685635,-11.839368566479928,-6.716285591090882,-7.030465281058995,-8.209032554860796,P06,1
1740992031.358983,1740992032.354525,4.747370958328247,5.742913007736206,4.0,4.884865035045251,0,1.0,-9.826709266461632,-11.645180757440247,-13.818864180066106,-10.939918518457404,-15.473270773845734,-15.132657223327318,-9.57029125623345,-10.876184518995062,-8.655163978543497,-9.321804931482289,-12.701046979837706,-15.954993905189706,-9.249674301379049,-4.741432453476556,-7.295712638287791,-10.721901831252278,-1.3811172773727305,-4.701110258258446,-6.154407584200184,-5.689525263960569,-5.376428798542106,-4.6856044857584696,-2.881892297836726,0.3589441990665568,-3.0565165434852744,-1.1057526878224524,-2.206799030690827,-0.2154538404329603,-8.075450573700975,-7.925856947337349,-2.616167481950474,-5.388253524802367,-0.1147219146416001,-0.706095764255783,-1.99215413060172,-6.856800236070553,-2.810065822786316,-6.597055604063301,-0.8007141070762431,0.9353454118657356,-2.152544802987535,-2.267832046806518,-13.0619353233957,-12.388503209195644,-8.143804115629653,-12.152358064487244,-10.960569102753508,-9.641644991185249,-7.6768986677097475,-7.752234059645726,-8.249566750563828,-8.09245696110398,-10.832723848049897,-8.724667377677468,-12.251812791734912,-7.873953556009803,-9.430905031131854,-5.877175241794884,-7.425509432256934,-9.278423730318524,-11.515201855487089,-8.402496344657264,-10.841098708015748,-6.125849623816176,-5.690364627085303,-11.744627695167896,-11.507238665269462,-7.234059522711858,-14.511132821005466,-5.001934843224931,-12.89954557033434,-10.865453932619308,-7.95876274945202,-11.298616882209105,-12.388246666434702,-11.306299023214011,-8.778112354623694,-11.373424693610035,-6.188590514203769,-13.691813331078537,-7.638242120921483,-7.942894890195111,-9.825405888368405,-7.924030127586499,P06,1
1740992031.608845,1740992032.604387,4.997232913970947,5.992774963378906,4.0,4.882510859513786,0,1.0,-7.390453886235699,-10.243309133030404,-8.115726851068718,-9.404846008747237,-7.037947927095142,-9.484817391161522,-7.538745935647184,-6.48321158085473,-11.02827280477382,-7.128120034665974,-5.536834018035135,-5.831234845347102,-2.514651077159505,-4.901334433697596,-3.970748600840745,-6.275914467040122,-5.992785327049077,-5.342419045142341,-0.0054093761058845,-4.681017968237881,-5.582460993217082,-5.884794239766755,-5.181717714313747,-1.2632103482991823,-1.4745315390282885,-1.272890939836976,0.7839129875670048,-1.0240892490380764,-9.312216772564824,-4.440526587644152,-4.70325251447956,-3.394831078089397,3.151645119627535,1.4155374406894945,-2.149946814688602,-2.9526785535779525,-2.1935024369986795,-10.590265545582746,-0.4158513536135752,3.399668595183795,1.647284563385113,1.5414142888695372,-8.028769787128667,-10.901216231826682,-8.741893119040727,-11.456196326181342,-8.827562871564314,-9.581363649194197,-6.9718260139708015,-5.382126566175663,-11.07911719509944,-12.70521797929771,-10.41128129353567,-7.574876177931746,-9.517200579301775,-5.190048900039825,-10.19191574027336,-8.32871763735175,-7.375325941626097,-9.180162750816487,-8.547162895972791,-7.076481833299927,-6.41336818478515,-4.778171789382898,-7.213989641897554,-11.426810923650429,-7.685188069259789,-7.735932917498117,-8.255237654281524,-5.147753325441466,-12.248204880081593,-9.887651282778627,-10.0885075048201,-11.61016456800903,-11.35714833424692,-12.211528780951143,-11.076614517134944,-8.995791827640303,-9.452675288386498,-10.5149198724273,-6.916710514297241,-11.072635103076536,-9.48188250677472,-7.53159473919534,P06,1
1740992031.858706,1740992032.854249,5.247093915939331,6.2426369190216064,4.0,4.687220595745043,0,1.0,-9.626095872036997,-8.935408185744212,-8.655272417147845,-10.14927527683809,-7.410986394946001,-11.93806025037391,-7.215257662669949,-7.607907923954089,-13.693564842121813,-9.218500486173944,-7.618558514378261,-5.226011900422743,-4.524321186655409,-5.869737960936904,-6.709392859620989,-2.784989203531554,-9.863931625499552,-8.00983186461844,-2.901520115796889,-6.058699300529568,-3.7106791052486754,-11.904162075866566,-4.160511725215404,-5.354737227352384,-2.1743633626233514,-0.2019216014287222,-0.8698950237854628,-3.1141371105384885,-9.267657187344652,-3.633113758761514,-6.615016620632428,-5.97731280990037,1.2200406801484251,0.2841945819832534,-1.7063694123189996,-0.8076805782233916,-4.720153709384153,-4.088329578782881,-2.4683435058745253,2.893661246378079,-0.0125045024712937,0.8719873197613798,-6.939834948826475,-10.973669990859424,-11.945991911501896,-10.51234603839147,-13.226674184468155,-10.753466565161975,-9.58394518403891,-6.0851946655559015,-8.719046866822634,-14.462007855490365,-10.197593501349717,-8.79136194680537,-9.934622758477804,-8.773341187455001,-10.038099373239888,-6.887990584463437,-6.770411168136525,-9.718008300557049,-6.652516564096336,-5.9002068576644096,-6.587632129027372,-8.029942667781057,-11.305147346240778,-11.26841798690288,-5.75955523690169,-6.297355372827168,-6.525157804849493,-6.15417893182804,-11.28300024571728,-9.86090208411174,-9.35597081788659,-7.370946914776653,-13.878338246019268,-11.505279155239071,-14.679198289250415,-9.461307873092998,-10.951904932830272,-6.819917091166118,-8.902944419987492,-9.023899857816724,-6.423138646176861,-9.19552333858554,P06,1
1740992032.108568,1740992033.10411,5.496955871582031,6.49249792098999,4.0,4.594955809980344,0,1.0,-5.874579118742069,-10.626185712880767,-5.063147447914716,-10.192419750773652,-14.761675801803506,-13.614284489164223,-9.00037356919183,-5.456876008743715,-5.295828327835816,-7.808728866701077,-6.112004133400397,-9.03541367416575,-3.5226335406115696,-8.51639033829586,-7.199450318391666,-4.415160124359715,-4.926069859090917,-7.310684607424993,-8.804302419671915,-9.393735735576136,-7.7837931625259955,-4.047005434755191,-0.2155442675674479,-5.007108824895095,-6.4990510878247605,-0.0206966824479011,-7.978298522147817,-1.356331330212919,-11.091963040653503,-4.550627043376188,-7.577797310744506,-3.657531996352608,0.4915746187318505,0.4465516157333452,0.2264650964896552,-3.277124644479769,-2.903447739506836,-0.936090260741448,-0.1110309817558926,-0.3222275463565466,-2.515290465269077,-1.7838459575385697,-7.18411456013137,-9.55054410350678,-11.9826508933863,-7.954914495333822,-16.922850455882703,-10.879686444384372,-7.423347497200424,-3.644498798554565,-6.050177244915357,-10.43441004366164,-8.509206403243981,-9.785869446812193,-8.76585714792529,-8.21658353833053,-13.310066891243492,-7.842430014639643,-8.864708424677932,-10.75548529064294,-7.216926901345521,-5.333901612606638,-6.067250372363593,-7.149460004936552,-9.48565981849671,-13.825510563409356,-4.86808499915756,-6.015594165995352,-7.007793757327125,-4.376251773239361,-11.727388607818677,-14.71587267208317,-8.46893414699591,-8.336722090273765,-8.993794428600438,-13.96870555612367,-16.454811358110664,-8.704276185140436,-12.782923725454465,-7.294622484240135,-10.276911717203127,-12.447197511069682,-7.758481345367189,-7.023732130621669,P06,1
